region_no,region_n,led_no,hour,avail_norm,carpark_led_val,crowd_mean,subway_led_val,subzone_no,subzone_n,subzone_kml
0,CENTRAL REGION,0,0,0.31922232972725534,173,0.0,0,1,UPPER THOMSON,328
0,CENTRAL REGION,0,1,0.31371997724645473,175,0.0,0,1,UPPER THOMSON,328
0,CENTRAL REGION,0,2,0.3001609987272413,178,0.0,0,1,UPPER THOMSON,328
0,CENTRAL REGION,0,3,0.2984834265854833,178,0.0,0,1,UPPER THOMSON,328
0,CENTRAL REGION,0,4,0.2909892860515185,180,0.0,0,1,UPPER THOMSON,328
0,CENTRAL REGION,0,5,0.28424419349019153,182,0.0,0,1,UPPER THOMSON,328
0,CENTRAL REGION,0,6,0.3047287063162428,177,0.0,0,1,UPPER THOMSON,328
0,CENTRAL REGION,0,7,0.37541409846383716,159,0.0,0,1,UPPER THOMSON,328
0,CENTRAL REGION,0,8,0.4650316844828056,136,0.0,0,1,UPPER THOMSON,328
0,CENTRAL REGION,0,9,0.547212713823881,115,0.0,0,1,UPPER THOMSON,328
0,CENTRAL REGION,0,10,0.60525023767499,100,0.0,0,1,UPPER THOMSON,328
0,CENTRAL REGION,0,11,0.5471450443928421,115,0.0,0,1,UPPER THOMSON,328
0,CENTRAL REGION,0,12,0.4627234596163722,137,0.0,0,1,UPPER THOMSON,328
0,CENTRAL REGION,0,13,0.49534466877152805,128,0.0,0,1,UPPER THOMSON,328
0,CENTRAL REGION,0,14,0.59891640899606,102,0.0,0,1,UPPER THOMSON,328
0,CENTRAL REGION,0,15,0.6525090067811607,88,0.0,0,1,UPPER THOMSON,328
0,CENTRAL REGION,0,16,0.6120677527784042,98,0.0,0,1,UPPER THOMSON,328
0,CENTRAL REGION,0,17,0.5610260327829153,111,0.0,0,1,UPPER THOMSON,328
0,CENTRAL REGION,0,18,0.48078265521199354,132,0.0,0,1,UPPER THOMSON,328
0,CENTRAL REGION,0,19,0.37286237932405075,159,0.0,0,1,UPPER THOMSON,328
0,CENTRAL REGION,0,20,0.39733377426727756,153,0.0,0,1,UPPER THOMSON,328
0,CENTRAL REGION,0,21,0.3322541812208464,170,0.0,0,1,UPPER THOMSON,328
0,CENTRAL REGION,0,22,0.3245835690123042,172,0.0,0,1,UPPER THOMSON,328
0,CENTRAL REGION,0,23,0.3436649850508241,167,0.0,0,1,UPPER THOMSON,328
0,CENTRAL REGION,1,0,0.1592404447979476,214,0.0,0,2,MARYMOUNT,331
0,CENTRAL REGION,1,1,0.14772295288310713,217,0.0,0,2,MARYMOUNT,331
0,CENTRAL REGION,1,2,0.1539730132646658,215,0.0,0,2,MARYMOUNT,331
0,CENTRAL REGION,1,3,0.15039945493215856,216,0.0,0,2,MARYMOUNT,331
0,CENTRAL REGION,1,4,0.14781434372739738,217,0.0,0,2,MARYMOUNT,331
0,CENTRAL REGION,1,5,0.14249348098353012,218,0.0,0,2,MARYMOUNT,331
0,CENTRAL REGION,1,6,0.17285322198691952,210,0.0,0,2,MARYMOUNT,331
0,CENTRAL REGION,1,7,0.318670926982663,173,0.0,0,2,MARYMOUNT,331
0,CENTRAL REGION,1,8,0.42470844811884195,146,0.0,0,2,MARYMOUNT,331
0,CENTRAL REGION,1,9,0.5273668946086538,120,0.0,0,2,MARYMOUNT,331
0,CENTRAL REGION,1,10,0.5697941653732126,109,0.0,0,2,MARYMOUNT,331
0,CENTRAL REGION,1,11,0.582385413303039,106,0.0,0,2,MARYMOUNT,331
0,CENTRAL REGION,1,12,0.591363596482175,104,0.0,0,2,MARYMOUNT,331
0,CENTRAL REGION,1,13,0.6025411128539245,101,0.0,0,2,MARYMOUNT,331
0,CENTRAL REGION,1,14,0.5888029816437622,104,0.0,0,2,MARYMOUNT,331
0,CENTRAL REGION,1,15,0.5881710814303324,105,0.0,0,2,MARYMOUNT,331
0,CENTRAL REGION,1,16,0.5260267324769269,120,0.0,0,2,MARYMOUNT,331
0,CENTRAL REGION,1,17,0.4842548901657626,131,0.0,0,2,MARYMOUNT,331
0,CENTRAL REGION,1,18,0.4214360821139544,147,0.0,0,2,MARYMOUNT,331
0,CENTRAL REGION,1,19,0.270328594673806,186,0.0,0,2,MARYMOUNT,331
0,CENTRAL REGION,1,20,0.21245590376486237,200,0.0,0,2,MARYMOUNT,331
0,CENTRAL REGION,1,21,0.14993538980668183,216,0.0,0,2,MARYMOUNT,331
0,CENTRAL REGION,1,22,0.12163253334315202,223,0.0,0,2,MARYMOUNT,331
0,CENTRAL REGION,1,23,0.15288005367620505,216,0.0,0,2,MARYMOUNT,331
0,CENTRAL REGION,2,0,0.17343953301652734,210,0.0,0,3,BISHAN EAST,178
0,CENTRAL REGION,2,1,0.17874414304208966,209,0.0,0,3,BISHAN EAST,178
0,CENTRAL REGION,2,2,0.18911045984978314,206,0.0,0,3,BISHAN EAST,178
0,CENTRAL REGION,2,3,0.19257710132266811,205,0.0,0,3,BISHAN EAST,178
0,CENTRAL REGION,2,4,0.18828785631241743,206,0.0,0,3,BISHAN EAST,178
0,CENTRAL REGION,2,5,0.18223576593028076,208,0.0,0,3,BISHAN EAST,178
0,CENTRAL REGION,2,6,0.19674851437601448,204,0.0,0,3,BISHAN EAST,178
0,CENTRAL REGION,2,7,0.3014533054221125,178,0.16666666666666666,42,3,BISHAN EAST,178
0,CENTRAL REGION,2,8,0.3777140566031028,158,0.6666666666666666,170,3,BISHAN EAST,178
0,CENTRAL REGION,2,9,0.4531746131652498,139,0.5,127,3,BISHAN EAST,178
0,CENTRAL REGION,2,10,0.46837286014130525,135,0.0,0,3,BISHAN EAST,178
0,CENTRAL REGION,2,11,0.47216574357909247,134,0.0,0,3,BISHAN EAST,178
0,CENTRAL REGION,2,12,0.4609628450190362,137,0.0,0,3,BISHAN EAST,178
0,CENTRAL REGION,2,13,0.464815916466103,136,0.0,0,3,BISHAN EAST,178
0,CENTRAL REGION,2,14,0.4671992156999285,135,0.0,0,3,BISHAN EAST,178
0,CENTRAL REGION,2,15,0.45395202578804184,139,0.0,0,3,BISHAN EAST,178
0,CENTRAL REGION,2,16,0.44471738494922614,141,0.0,0,3,BISHAN EAST,178
0,CENTRAL REGION,2,17,0.5180938595032374,122,0.16666666666666666,42,3,BISHAN EAST,178
0,CENTRAL REGION,2,18,0.3776469320922517,158,0.3333333333333333,85,3,BISHAN EAST,178
0,CENTRAL REGION,2,19,0.26715022157073864,186,0.16666666666666666,42,3,BISHAN EAST,178
0,CENTRAL REGION,2,20,0.24617689277552066,192,0.0,0,3,BISHAN EAST,178
0,CENTRAL REGION,2,21,0.23077636184339534,196,0.0,0,3,BISHAN EAST,178
0,CENTRAL REGION,2,22,0.20291447711988198,203,0.0,0,3,BISHAN EAST,178
0,CENTRAL REGION,2,23,0.2009052180427769,203,0.0,0,3,BISHAN EAST,178
0,CENTRAL REGION,3,0,0.2910814039823245,180,0.0,0,10,BIDADARI,206
0,CENTRAL REGION,3,1,0.26651263401280473,187,0.0,0,10,BIDADARI,206
0,CENTRAL REGION,3,2,0.25780795789902033,189,0.0,0,10,BIDADARI,206
0,CENTRAL REGION,3,3,0.2582887248235723,189,0.0,0,10,BIDADARI,206
0,CENTRAL REGION,3,4,0.2597036438176033,188,0.0,0,10,BIDADARI,206
0,CENTRAL REGION,3,5,0.27262476585148976,185,0.0,0,10,BIDADARI,206
0,CENTRAL REGION,3,6,0.3183235614570036,173,0.0,0,10,BIDADARI,206
0,CENTRAL REGION,3,7,0.5436770286207933,116,0.0,0,10,BIDADARI,206
0,CENTRAL REGION,3,8,0.7438040056134745,65,0.0,0,10,BIDADARI,206
0,CENTRAL REGION,3,9,0.8925506558661205,27,0.0,0,10,BIDADARI,206
0,CENTRAL REGION,3,10,0.8219670970385607,45,0.0,0,10,BIDADARI,206
0,CENTRAL REGION,3,11,0.7561815926531028,62,0.0,0,10,BIDADARI,206
0,CENTRAL REGION,3,12,0.6145735954287013,98,0.0,0,10,BIDADARI,206
0,CENTRAL REGION,3,13,0.6760577414015045,82,0.0,0,10,BIDADARI,206
0,CENTRAL REGION,3,14,0.7340822422924747,67,0.08333333333333333,21,10,BIDADARI,206
0,CENTRAL REGION,3,15,0.7699996278140613,58,0.0,0,10,BIDADARI,206
0,CENTRAL REGION,3,16,0.8059863984712726,49,0.0,0,10,BIDADARI,206
0,CENTRAL REGION,3,17,0.7796499129964487,56,0.0,0,10,BIDADARI,206
0,CENTRAL REGION,3,18,0.678347968409701,82,0.0,0,10,BIDADARI,206
0,CENTRAL REGION,3,19,0.44114673325690956,142,0.0,0,10,BIDADARI,206
0,CENTRAL REGION,3,20,0.39524649458463473,154,0.0,0,10,BIDADARI,206
0,CENTRAL REGION,3,21,0.3749462990267484,159,0.0,0,10,BIDADARI,206
0,CENTRAL REGION,3,22,0.3490218090732697,165,0.0,0,10,BIDADARI,206
0,CENTRAL REGION,3,23,0.25818056908757414,189,0.0,0,10,BIDADARI,206
0,CENTRAL REGION,4,0,0.05407035351913383,241,0.0,0,11,SENNETT,100
0,CENTRAL REGION,4,1,0.029698900068248758,247,0.0,0,11,SENNETT,100
0,CENTRAL REGION,4,2,0.01722444420426246,250,0.0,0,11,SENNETT,100
0,CENTRAL REGION,4,3,0.00971860899309992,252,0.0,0,11,SENNETT,100
0,CENTRAL REGION,4,4,0.008458540411549259,252,0.0,0,11,SENNETT,100
0,CENTRAL REGION,4,5,0.015360926941419505,251,0.0,0,11,SENNETT,100
0,CENTRAL REGION,4,6,0.05480411739985312,241,0.0,0,11,SENNETT,100
0,CENTRAL REGION,4,7,0.36345814730996107,162,0.0,0,11,SENNETT,100
0,CENTRAL REGION,4,8,0.621562124453166,96,0.0,0,11,SENNETT,100
0,CENTRAL REGION,4,9,0.8166747463339373,46,0.0,0,11,SENNETT,100
0,CENTRAL REGION,4,10,0.9140506698199078,21,0.0,0,11,SENNETT,100
0,CENTRAL REGION,4,11,0.9316335169367834,17,0.0,0,11,SENNETT,100
0,CENTRAL REGION,4,12,0.9021594462944321,24,0.0,0,11,SENNETT,100
0,CENTRAL REGION,4,13,0.919291702514751,20,0.0,0,11,SENNETT,100
0,CENTRAL REGION,4,14,0.9115755590400407,22,0.0,0,11,SENNETT,100
0,CENTRAL REGION,4,15,0.8812647565834156,30,0.0,0,11,SENNETT,100
0,CENTRAL REGION,4,16,0.863606314277916,34,0.0,0,11,SENNETT,100
0,CENTRAL REGION,4,17,0.8316567787980943,42,0.0,0,11,SENNETT,100
0,CENTRAL REGION,4,18,0.7269995275069341,69,0.0,0,11,SENNETT,100
0,CENTRAL REGION,4,19,0.4558044410590153,138,0.0,0,11,SENNETT,100
0,CENTRAL REGION,4,20,0.36626534178843845,161,0.0,0,11,SENNETT,100
0,CENTRAL REGION,4,21,0.249335245815094,191,0.0,0,11,SENNETT,100
0,CENTRAL REGION,4,22,0.16335161521894484,213,0.0,0,11,SENNETT,100
0,CENTRAL REGION,4,23,0.10007168923405357,229,0.0,0,11,SENNETT,100
0,CENTRAL REGION,5,0,0.0,0,0.0,0,8,WOODLEIGH,207
0,CENTRAL REGION,6,0,0.16763459545149687,212,0.0,0,5,LORONG 8 TOA PAYOH,194
0,CENTRAL REGION,6,1,0.16559998992638308,212,0.0,0,5,LORONG 8 TOA PAYOH,194
0,CENTRAL REGION,6,2,0.15882747075337397,214,0.0,0,5,LORONG 8 TOA PAYOH,194
0,CENTRAL REGION,6,3,0.16415223886136318,213,0.0,0,5,LORONG 8 TOA PAYOH,194
0,CENTRAL REGION,6,4,0.16612289017371687,212,0.0,0,5,LORONG 8 TOA PAYOH,194
0,CENTRAL REGION,6,5,0.16687012721917802,212,0.0,0,5,LORONG 8 TOA PAYOH,194
0,CENTRAL REGION,6,6,0.20731768741566658,202,0.0,0,5,LORONG 8 TOA PAYOH,194
0,CENTRAL REGION,6,7,0.3170922769820504,174,0.0,0,5,LORONG 8 TOA PAYOH,194
0,CENTRAL REGION,6,8,0.4150091590385528,149,0.0,0,5,LORONG 8 TOA PAYOH,194
0,CENTRAL REGION,6,9,0.505543140264512,126,0.0,0,5,LORONG 8 TOA PAYOH,194
0,CENTRAL REGION,6,10,0.5283217751833796,120,0.0,0,5,LORONG 8 TOA PAYOH,194
0,CENTRAL REGION,6,11,0.5423506122373238,116,0.0,0,5,LORONG 8 TOA PAYOH,194
0,CENTRAL REGION,6,12,0.4970249693152326,128,0.0,0,5,LORONG 8 TOA PAYOH,194
0,CENTRAL REGION,6,13,0.4759966253383277,133,0.0,0,5,LORONG 8 TOA PAYOH,194
0,CENTRAL REGION,6,14,0.5205425570551107,122,0.0,0,5,LORONG 8 TOA PAYOH,194
0,CENTRAL REGION,6,15,0.5177312226454909,122,0.0,0,5,LORONG 8 TOA PAYOH,194
0,CENTRAL REGION,6,16,0.5000083946807768,127,0.0,0,5,LORONG 8 TOA PAYOH,194
0,CENTRAL REGION,6,17,0.424870251700533,146,0.0,0,5,LORONG 8 TOA PAYOH,194
0,CENTRAL REGION,6,18,0.392529740858445,154,0.0,0,5,LORONG 8 TOA PAYOH,194
0,CENTRAL REGION,6,19,0.19818720058585712,204,0.0,0,5,LORONG 8 TOA PAYOH,194
0,CENTRAL REGION,6,20,0.233039055004675,195,0.0,0,5,LORONG 8 TOA PAYOH,194
0,CENTRAL REGION,6,21,0.2533024043382573,190,0.0,0,5,LORONG 8 TOA PAYOH,194
0,CENTRAL REGION,6,22,0.21096902328779113,201,0.0,0,5,LORONG 8 TOA PAYOH,194
0,CENTRAL REGION,6,23,0.19316026030144087,205,0.0,0,5,LORONG 8 TOA PAYOH,194
0,CENTRAL REGION,7,0,0.5072854773579192,125,0.0,0,3,BRADDELL,205
0,CENTRAL REGION,7,1,0.4806036171610541,132,0.0,0,3,BRADDELL,205
0,CENTRAL REGION,7,2,0.46101525209686683,137,0.0,0,3,BRADDELL,205
0,CENTRAL REGION,7,3,0.4465803904181829,141,0.0,0,3,BRADDELL,205
0,CENTRAL REGION,7,4,0.43449737447493514,144,0.0,0,3,BRADDELL,205
0,CENTRAL REGION,7,5,0.44207401561594495,142,0.0,0,3,BRADDELL,205
0,CENTRAL REGION,7,6,0.49973561462854177,127,0.0,0,3,BRADDELL,205
0,CENTRAL REGION,7,7,0.6103120781471824,99,0.0,0,3,BRADDELL,205
0,CENTRAL REGION,7,8,0.700373485126333,76,0.0,0,3,BRADDELL,205
0,CENTRAL REGION,7,9,0.8620448043319084,35,0.0,0,3,BRADDELL,205
0,CENTRAL REGION,7,10,0.8551303094528666,36,0.0,0,3,BRADDELL,205
0,CENTRAL REGION,7,11,0.7551083714079226,62,0.0,0,3,BRADDELL,205
0,CENTRAL REGION,7,12,0.7277697199784391,69,0.0,0,3,BRADDELL,205
0,CENTRAL REGION,7,13,0.7300115112998705,68,0.0,0,3,BRADDELL,205
0,CENTRAL REGION,7,14,0.7951997778238746,52,0.0,0,3,BRADDELL,205
0,CENTRAL REGION,7,15,0.8251222256563401,44,0.0,0,3,BRADDELL,205
0,CENTRAL REGION,7,16,0.8558283388127702,36,0.0,0,3,BRADDELL,205
0,CENTRAL REGION,7,17,0.664765769333536,85,0.0,0,3,BRADDELL,205
0,CENTRAL REGION,7,18,0.39398357162088754,154,0.0,0,3,BRADDELL,205
0,CENTRAL REGION,7,19,0.3554223068812801,164,0.0,0,3,BRADDELL,205
0,CENTRAL REGION,7,20,0.4415433738780848,142,0.0,0,3,BRADDELL,205
0,CENTRAL REGION,7,21,0.6335998880124795,93,0.0,0,3,BRADDELL,205
0,CENTRAL REGION,7,22,0.5735836355877283,108,0.0,0,3,BRADDELL,205
0,CENTRAL REGION,7,23,0.5759861990050734,108,0.0,0,3,BRADDELL,205
0,CENTRAL REGION,8,0,0.4247695354328546,146,0.0,0,1,TOA PAYOH WEST,210
0,CENTRAL REGION,8,1,0.3933577983855468,154,0.0,0,1,TOA PAYOH WEST,210
0,CENTRAL REGION,8,2,0.39784207600010985,153,0.0,0,1,TOA PAYOH WEST,210
0,CENTRAL REGION,8,3,0.403995720188902,151,0.0,0,1,TOA PAYOH WEST,210
0,CENTRAL REGION,8,4,0.45007996760110924,140,0.0,0,1,TOA PAYOH WEST,210
0,CENTRAL REGION,8,5,0.3331870692732215,170,0.0,0,1,TOA PAYOH WEST,210
0,CENTRAL REGION,8,6,0.298108148458307,178,0.0,0,1,TOA PAYOH WEST,210
0,CENTRAL REGION,8,7,0.2918804570165564,180,0.0,0,1,TOA PAYOH WEST,210
0,CENTRAL REGION,8,8,0.37654049174926557,158,0.0,0,1,TOA PAYOH WEST,210
0,CENTRAL REGION,8,9,0.41121622827489634,150,0.0,0,1,TOA PAYOH WEST,210
0,CENTRAL REGION,8,10,0.35612764613821696,164,0.0,0,1,TOA PAYOH WEST,210
0,CENTRAL REGION,8,11,0.34900366546772466,166,0.0,0,1,TOA PAYOH WEST,210
0,CENTRAL REGION,8,12,0.3463184872738255,166,0.0,0,1,TOA PAYOH WEST,210
0,CENTRAL REGION,8,13,0.3372011511216057,169,0.0,0,1,TOA PAYOH WEST,210
0,CENTRAL REGION,8,14,0.29980514332390656,178,0.1111111111111111,28,1,TOA PAYOH WEST,210
0,CENTRAL REGION,8,15,0.3575704378426366,163,0.0,0,1,TOA PAYOH WEST,210
0,CENTRAL REGION,8,16,0.37725125766880524,158,0.0,0,1,TOA PAYOH WEST,210
0,CENTRAL REGION,8,17,0.30580228439636475,177,0.1111111111111111,28,1,TOA PAYOH WEST,210
0,CENTRAL REGION,8,18,0.22828176052277532,196,0.0,0,1,TOA PAYOH WEST,210
0,CENTRAL REGION,8,19,0.20991066280442602,201,0.0,0,1,TOA PAYOH WEST,210
0,CENTRAL REGION,8,20,0.1781389857499794,209,0.0,0,1,TOA PAYOH WEST,210
0,CENTRAL REGION,8,21,0.1456697372395047,217,0.0,0,1,TOA PAYOH WEST,210
0,CENTRAL REGION,8,22,0.13793038356991846,219,0.0,0,1,TOA PAYOH WEST,210
0,CENTRAL REGION,8,23,0.1180333232658814,224,0.0,0,1,TOA PAYOH WEST,210
0,CENTRAL REGION,9,0,0.10791214204686746,227,0.0,0,3,KAMPONG UBI,99
0,CENTRAL REGION,9,1,0.07323695623137753,236,0.0,0,3,KAMPONG UBI,99
0,CENTRAL REGION,9,2,0.05378948462365047,241,0.0,0,3,KAMPONG UBI,99
0,CENTRAL REGION,9,3,0.20019120323112016,203,0.0,0,3,KAMPONG UBI,99
0,CENTRAL REGION,9,4,0.2419665990669922,193,0.0,0,3,KAMPONG UBI,99
0,CENTRAL REGION,9,5,0.24642142251510638,192,0.0,0,3,KAMPONG UBI,99
0,CENTRAL REGION,9,6,0.2640034090432262,187,0.0,0,3,KAMPONG UBI,99
0,CENTRAL REGION,9,7,0.36949081500246894,160,0.0,0,3,KAMPONG UBI,99
0,CENTRAL REGION,9,8,0.5771889663723699,107,0.0,0,3,KAMPONG UBI,99
0,CENTRAL REGION,9,9,0.7571112726240792,61,0.0,0,3,KAMPONG UBI,99
0,CENTRAL REGION,9,10,0.78100899563876,55,0.0,0,3,KAMPONG UBI,99
0,CENTRAL REGION,9,11,0.7709993224532596,58,0.0,0,3,KAMPONG UBI,99
0,CENTRAL REGION,9,12,0.6793048324097544,81,0.0,0,3,KAMPONG UBI,99
0,CENTRAL REGION,9,13,0.5594974065095417,112,0.0,0,3,KAMPONG UBI,99
0,CENTRAL REGION,9,14,0.6610815038244932,86,0.0,0,3,KAMPONG UBI,99
0,CENTRAL REGION,9,15,0.7439346006468243,65,0.0,0,3,KAMPONG UBI,99
0,CENTRAL REGION,9,16,0.7706090607576163,58,0.0,0,3,KAMPONG UBI,99
0,CENTRAL REGION,9,17,0.7100239819519834,73,0.1111111111111111,28,3,KAMPONG UBI,99
0,CENTRAL REGION,9,18,0.5581845680977958,112,0.1111111111111111,28,3,KAMPONG UBI,99
0,CENTRAL REGION,9,19,0.4584012944098318,138,0.0,0,3,KAMPONG UBI,99
0,CENTRAL REGION,9,20,0.4112665660454934,150,0.0,0,3,KAMPONG UBI,99
0,CENTRAL REGION,9,21,0.3477518036262225,166,0.0,0,3,KAMPONG UBI,99
0,CENTRAL REGION,9,22,0.20364982038535662,203,0.0,0,3,KAMPONG UBI,99
0,CENTRAL REGION,9,23,0.1256182930730951,222,0.0,0,3,KAMPONG UBI,99
0,CENTRAL REGION,10,0,0.06867476538727826,237,0.0,0,12,JOO SENG,192
0,CENTRAL REGION,10,1,0.05101208553691841,241,0.0,0,12,JOO SENG,192
0,CENTRAL REGION,10,2,0.016635067402067733,250,0.0,0,12,JOO SENG,192
0,CENTRAL REGION,10,3,0.01649492093103801,250,0.0,0,12,JOO SENG,192
0,CENTRAL REGION,10,4,0.031508614302195495,246,0.0,0,12,JOO SENG,192
0,CENTRAL REGION,10,5,0.08124157452763452,234,0.0,0,12,JOO SENG,192
0,CENTRAL REGION,10,6,0.09669099037866241,230,0.0,0,12,JOO SENG,192
0,CENTRAL REGION,10,7,0.2533021370540082,190,0.0,0,12,JOO SENG,192
0,CENTRAL REGION,10,8,0.4606943799896165,137,0.0,0,12,JOO SENG,192
0,CENTRAL REGION,10,9,0.686394496316321,79,0.0,0,12,JOO SENG,192
0,CENTRAL REGION,10,10,0.74764133831495,64,0.0,0,12,JOO SENG,192
0,CENTRAL REGION,10,11,0.8022151163626395,50,0.0,0,12,JOO SENG,192
0,CENTRAL REGION,10,12,0.6574125183995718,87,0.0,0,12,JOO SENG,192
0,CENTRAL REGION,10,13,0.6706307669246114,83,0.0,0,12,JOO SENG,192
0,CENTRAL REGION,10,14,0.7814654495313563,55,0.0,0,12,JOO SENG,192
0,CENTRAL REGION,10,15,0.7311915714132685,68,0.0,0,12,JOO SENG,192
0,CENTRAL REGION,10,16,0.7982943626894844,51,0.16666666666666666,42,12,JOO SENG,192
0,CENTRAL REGION,10,17,0.7411715423606826,66,0.5,127,12,JOO SENG,192
0,CENTRAL REGION,10,18,0.5767155194334729,107,0.3333333333333333,85,12,JOO SENG,192
0,CENTRAL REGION,10,19,0.2619019048283967,188,0.16666666666666666,42,12,JOO SENG,192
0,CENTRAL REGION,10,20,0.19243867294239939,205,0.0,0,12,JOO SENG,192
0,CENTRAL REGION,10,21,0.1791812845082878,209,0.0,0,12,JOO SENG,192
0,CENTRAL REGION,10,22,0.13742583669101743,219,0.0,0,12,JOO SENG,192
0,CENTRAL REGION,10,23,0.0885535754804252,232,0.0,0,12,JOO SENG,192
0,CENTRAL REGION,11,0,0.3885454384793769,155,0.0,0,9,POTONG PASIR,101
0,CENTRAL REGION,11,1,0.368487162038298,161,0.0,0,9,POTONG PASIR,101
0,CENTRAL REGION,11,2,0.3671251692203059,161,0.0,0,9,POTONG PASIR,101
0,CENTRAL REGION,11,3,0.3745846757830216,159,0.0,0,9,POTONG PASIR,101
0,CENTRAL REGION,11,4,0.37911926434140375,158,0.0,0,9,POTONG PASIR,101
0,CENTRAL REGION,11,5,0.38949938580556986,155,0.0,0,9,POTONG PASIR,101
0,CENTRAL REGION,11,6,0.43297555871395116,144,0.0,0,9,POTONG PASIR,101
0,CENTRAL REGION,11,7,0.4889017932772924,130,0.0,0,9,POTONG PASIR,101
0,CENTRAL REGION,11,8,0.5967668847082066,102,0.0,0,9,POTONG PASIR,101
0,CENTRAL REGION,11,9,0.7453500148321976,64,0.0,0,9,POTONG PASIR,101
0,CENTRAL REGION,11,10,0.7426108879554343,65,0.0,0,9,POTONG PASIR,101
0,CENTRAL REGION,11,11,0.7593831632608196,61,0.0,0,9,POTONG PASIR,101
0,CENTRAL REGION,11,12,0.704240837284939,75,0.0,0,9,POTONG PASIR,101
0,CENTRAL REGION,11,13,0.6297292918858852,94,0.0,0,9,POTONG PASIR,101
0,CENTRAL REGION,11,14,0.7822842604333113,55,0.0,0,9,POTONG PASIR,101
0,CENTRAL REGION,11,15,0.7623724781764889,60,0.0,0,9,POTONG PASIR,101
0,CENTRAL REGION,11,16,0.7069947744179446,74,0.0,0,9,POTONG PASIR,101
0,CENTRAL REGION,11,17,0.6360361641119195,92,0.0,0,9,POTONG PASIR,101
0,CENTRAL REGION,11,18,0.5623047272667462,111,0.0,0,9,POTONG PASIR,101
0,CENTRAL REGION,11,19,0.4123970216726742,149,0.0,0,9,POTONG PASIR,101
0,CENTRAL REGION,11,20,0.36703828302047276,161,0.0,0,9,POTONG PASIR,101
0,CENTRAL REGION,11,21,0.44818162006219064,140,0.0,0,9,POTONG PASIR,101
0,CENTRAL REGION,11,22,0.40933681258053334,150,0.0,0,9,POTONG PASIR,101
0,CENTRAL REGION,11,23,0.36494485909621927,161,0.0,0,9,POTONG PASIR,101
0,CENTRAL REGION,12,0,0.3052834552111699,177,0.0,0,6,PEI CHUN,103
0,CENTRAL REGION,12,1,0.29257335617905333,180,0.0,0,6,PEI CHUN,103
0,CENTRAL REGION,12,2,0.2785746794969862,183,0.0,0,6,PEI CHUN,103
0,CENTRAL REGION,12,3,0.26411851472223075,187,0.0,0,6,PEI CHUN,103
0,CENTRAL REGION,12,4,0.256735089088109,189,0.0,0,6,PEI CHUN,103
0,CENTRAL REGION,12,5,0.2534320849779192,190,0.0,0,6,PEI CHUN,103
0,CENTRAL REGION,12,6,0.2650095870432131,187,0.0,0,6,PEI CHUN,103
0,CENTRAL REGION,12,7,0.38815075880427136,156,0.0,0,6,PEI CHUN,103
0,CENTRAL REGION,12,8,0.4914767743679181,129,0.0,0,6,PEI CHUN,103
0,CENTRAL REGION,12,9,0.5235991060592153,121,0.0,0,6,PEI CHUN,103
0,CENTRAL REGION,12,10,0.5414422253159135,116,0.0,0,6,PEI CHUN,103
0,CENTRAL REGION,12,11,0.525030150740956,121,0.0,0,6,PEI CHUN,103
0,CENTRAL REGION,12,12,0.452399438036084,139,0.0,0,6,PEI CHUN,103
0,CENTRAL REGION,12,13,0.45980664004732325,137,0.0,0,6,PEI CHUN,103
0,CENTRAL REGION,12,14,0.49905888892288547,127,0.0,0,6,PEI CHUN,103
0,CENTRAL REGION,12,15,0.5228642693959143,121,0.0,0,6,PEI CHUN,103
0,CENTRAL REGION,12,16,0.5303391671511184,119,0.0,0,6,PEI CHUN,103
0,CENTRAL REGION,12,17,0.42551861824189946,146,0.0,0,6,PEI CHUN,103
0,CENTRAL REGION,12,18,0.35896146314597804,163,0.0,0,6,PEI CHUN,103
0,CENTRAL REGION,12,19,0.3350192250813369,169,0.0,0,6,PEI CHUN,103
0,CENTRAL REGION,12,20,0.3120867287444713,175,0.0,0,6,PEI CHUN,103
0,CENTRAL REGION,12,21,0.2683882548521658,186,0.0,0,6,PEI CHUN,103
0,CENTRAL REGION,12,22,0.23096780691287008,196,0.0,0,6,PEI CHUN,103
0,CENTRAL REGION,12,23,0.1893082370379436,206,0.0,0,6,PEI CHUN,103
0,CENTRAL REGION,13,0,0.33392706443641557,169,0.0,0,4,BOON TECK,104
0,CENTRAL REGION,13,1,0.2952180531646829,179,0.0,0,4,BOON TECK,104
0,CENTRAL REGION,13,2,0.28683561709997035,181,0.0,0,4,BOON TECK,104
0,CENTRAL REGION,13,3,0.30948289387640693,176,0.0,0,4,BOON TECK,104
0,CENTRAL REGION,13,4,0.31057697596145706,175,0.0,0,4,BOON TECK,104
0,CENTRAL REGION,13,5,0.3077095671880465,176,0.0,0,4,BOON TECK,104
0,CENTRAL REGION,13,6,0.34490474699277934,167,0.0,0,4,BOON TECK,104
0,CENTRAL REGION,13,7,0.5037655494111056,126,0.0,0,4,BOON TECK,104
0,CENTRAL REGION,13,8,0.6784248569171931,82,0.0,0,4,BOON TECK,104
0,CENTRAL REGION,13,9,0.829553518791019,43,0.0,0,4,BOON TECK,104
0,CENTRAL REGION,13,10,0.811556544950429,48,0.0,0,4,BOON TECK,104
0,CENTRAL REGION,13,11,0.802856612576526,50,0.0,0,4,BOON TECK,104
